Price,Adj Close,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V,V
Date,,,,,,
2008-03-19,12.514243125915527,14.125,17.25,13.75,14.875,708486000
2008-03-20,14.252949714660645,16.087499618530273,16.25,14.375,14.600000381469727,198985200
2008-03-24,13.229660034179688,14.932499885559082,16.924999237060547,14.75,16.809999465942383,149566400
2008-03-25,14.00931167602539,15.8125,16.0625,14.954999923706055,15.145000457763672,87092000
2008-03-26,14.166566848754883,15.989999771118164,16.1200008392334,15.392499923706055,15.682499885559082,43111600
2008-03-27,13.934001922607422,15.727499961853027,16.184999465942383,15.662500381469727,16.012500762939453,39829600
2008-03-28,13.900777816772461,15.6899995803833,15.859999656677246,15.539999961853027,15.842499732971191,24675200
2008-03-31,13.812182426452637,15.59000015258789,15.869999885559082,15.512499809265137,15.649999618530273,22157200
2008-04-01,13.646065711975098,15.40250015258789,15.920000076293945,15.077500343322754,15.765000343322754,60410800
2008-04-02,13.803319931030273,15.579999923706055,15.579999923706055,15.125,15.430000305175781,43836400
2008-04-03,14.507665634155273,16.375,16.572500228881836,15.454999923706055,15.487500190734863,100868000
2008-04-04,14.281743049621582,16.1200008392334,16.329999923706055,15.9375,16.225000381469727,36394400
2008-04-07,14.405776977539062,16.260000228881836,16.450000762939453,16.0049991607666,16.274999618530273,28301600
2008-04-08,15.081327438354492,17.022499084472656,17.059999465942383,16.202499389648438,16.225000381469727,53925600
2008-04-09,14.57190227508545,16.447500228881836,17.18000030517578,16.40250015258789,17.110000610351562,48324400
2008-04-10,14.642775535583496,16.52750015258789,16.6825008392334,16.27750015258789,16.540000915527344,22372000
2008-04-11,14.642775535583496,16.52750015258789,16.6924991607666,16.3125,16.3125,26421600
2008-04-14,14.54753303527832,16.420000076293945,16.809999465942383,16.38249969482422,16.674999237060547,28443600
2008-04-15,14.252949714660645,16.087499618530273,16.637500762939453,16.0,16.572500228881836,23888000
2008-04-16,14.649415969848633,16.53499984741211,16.737499237060547,16.139999389648438,16.139999389648438,25136800
2008-04-17,14.848760604858398,16.760000228881836,16.9375,16.502500534057617,16.565000534057617,22459600
2008-04-18,15.282889366149902,17.25,17.612499237060547,16.799999237060547,17.002500534057617,104099600
2008-04-21,15.719223976135254,17.74250030517578,18.125,17.212499618530273,17.3700008392334,58848000
2008-04-22,15.56639575958252,17.56999969482422,18.100000381469727,17.5,17.979999542236328,47357600
2008-04-23,15.52209758758545,17.520000457763672,17.924999237060547,17.422500610351562,17.737499237060547,37319600
2008-04-24,16.013809204101562,18.075000762939453,18.247499465942383,17.510000228881836,17.799999237060547,38086800
2008-04-25,16.63397789001465,18.774999618530273,19.020000457763672,18.477500915527344,19.0,101460000
2008-04-28,16.75136947631836,18.907499313354492,19.322500228881836,18.725000381469727,19.125,132517200
2008-04-29,17.914203643798828,20.219999313354492,20.219999313354492,17.75,18.537500381469727,197308400
2008-04-30,18.48342514038086,20.862499237060547,21.202499389648438,20.267499923706055,20.350000381469727,147543600
2008-05-01,18.915340423583984,21.350000381469727,21.90999984741211,20.975000381469727,21.09749984741211,116395600
2008-05-02,18.328388214111328,20.6875,21.875,20.25,21.822500228881836,136648800
2008-05-05,18.84002685546875,21.264999389648438,21.375,20.204999923706055,20.712499618530273,70377200
2008-05-06,19.38711166381836,21.88249969482422,22.037500381469727,21.1875,21.36750030517578,75913200
